job_id,job_title,job_location,company_name,salary_year_avg
1021163,Data Entry Analyst - Entry level (Remote),Abu Dhabi - United Arab Emirates,Talent Rise,
1126121,مطلوب Data Analyst – Alrowad International – الزاوية,Saudi Arabia,مؤسسة جديدة,
1230248,مطلوب Data Analyst – Alrowad International – زلطن,Saudi Arabia,مؤسسات,
1237506,Data Analyst,Dubai - United Arab Emirates,ConFlip,
1316466,Home Delivery Leader (Supply Chain Data Analyst) Jobs in Dubai,Dubai - United Arab Emirates,IKEA,
1344228,data analyst,United Arab Emirates,شركة جديدة,
1351475,Data Analyst Remote,Dubai - United Arab Emirates,Early Bird Tutors,
1399706,Data Analyst,Sharjah - United Arab Emirates,Gulf,
1502754,"DATA ANALYST (Hadoop, Python, SQL)",Dubai - United Arab Emirates,Trans Skills LLC,
1506938,Data Entry Analyst (Remote),Ras al Khaimah - United Arab Emirates,Workspaace,
1559559,مطلوب Data Analyst – Alrowad International – زليتن,Saudi Arabia,شركة دولية,
1589091,Data Analyst - Meal Plans,Dubai - United Arab Emirates,Kitopi,
1589949,IF&P Data Analyst Team Leader,Riyadh Saudi Arabia,BAE SYSTEMS,
1592263,Data analytics team – Data Analyst,Riyadh Saudi Arabia,IQVIA LLC,
1603270,Data Analyst,Sharjah - United Arab Emirates,Avanta Works,
1644432,"Real Estate and Infrastructure Data Analyst, Global Sovereign...",Dubai - United Arab Emirates,شركة عالمية,
1647130,Data Architect,"Doha, Qatar",Ateca Consulting,
1695909,Data Analyst,Dubai - United Arab Emirates,Project Management Institute,
1713027,Agricultural Data Analyst,Abu Dhabi - United Arab Emirates,Black Pearl,
1715210,Data Analyst,Abu Dhabi - United Arab Emirates,Avanta Works,
1744875,"Real Estate and Infrastructure Data Analyst, Global Sovereign...",Ar Rass Saudi Arabia,شركة دولية,
1746296,وظائف it specialist data analyst jeddah مكة المكرمة,Riyadh Saudi Arabia,مؤسسة كبرى,
1804742,Pricing Analyst - Data Analytics,Dubai - United Arab Emirates,Al-Futtaim,
1805356,Data Analyst,Abu Dhabi - United Arab Emirates,Sun and Sand Sports,
13290,Data Quality Analyst,Qatar,reeqwest,
17110,Data Analyst | Majid Al Futtaim,Dubai - United Arab Emirates,Talentscoutarabia,
28327,Data Analyst,Riyadh Saudi Arabia,Eram Talent,
30174,Analytics Intern,Dubai - United Arab Emirates,IBM,
30408,Junior Data Analyst (finance),Dubai - United Arab Emirates,Move One,
62717,Data Analyst,Abu Dhabi - United Arab Emirates,JobCenter,
67561,Data Analyst,Abu Dhabi - United Arab Emirates,Tazweed,
81156,Data Analyst,Riyadh Saudi Arabia,Ejada,
98814,Technical Data Analyst,"Muscat, Oman",Wärtsilä,
107957,Data Cleansing Agent,"Doha, Qatar",ECCO Gulf,
123401,Data Analyst,Riyadh Saudi Arabia,Quant,
126357,Supply Chain Data Analyst - Ikea Italia,Saudi Arabia,IKEA,
139086,Product Data Analyst,Dubai - United Arab Emirates,gaingels.com,
142167,Data Analyst​/Power Bi,Sharjah - United Arab Emirates,SSC Egypt,
165608,Data Analyst,Riyadh Saudi Arabia,Hubstaff,
168932,Data Analyst,Abu Dhabi - United Arab Emirates,PPOAR,
185636,Data Entry Analyst (Remote),Fujairah - United Arab Emirates,Talent Rise,
203152,Data Analyst,Abu Dhabi - United Arab Emirates,Work standard,
249237,Internship - Data Analyst Trainee,Oman,NI Network Infrastructure,
308760,"Data Analyst - Commercial DATA, ANALYTICS & AI · Dubai",Dubai - United Arab Emirates,Chalhoub Group,
313196,Product Data Analyst,Dubai - United Arab Emirates,Binance.US,
354854,enterprise intelligence analyst,Riyadh Saudi Arabia,King Faisal Specialist Hospital & Research Centre,
389651,مطلوب Data Analyst – Alrowad International – يفرن,Saudi Arabia,مركز,
398045,Data Analyst - UAE,United Arab Emirates,Seera Group,
418065,Data Analyst,Riyadh Saudi Arabia,Abroad Work,
420046,Product Data Analyst,Dubai - United Arab Emirates,Sana Commerce,
420680,Data Analyst,Riyadh Saudi Arabia,SEDER GROUP,
467307,Data Governance Analyst,Abu Dhabi - United Arab Emirates,Al Nahiya Group,
474151,Research Scientist,Dhahran Saudi Arabia,King Fahd University of Petroleum and Minerals,
478345,Data Intelligence Manager,Riyadh Saudi Arabia,Almosafer,
524959,GIS Engineer UAE,Dubai - United Arab Emirates,Jacobs,
541500,Analytics Delivery Lead,Dubai - United Arab Emirates,Emirates NBD,
548017,Data Analyst,Dubai - United Arab Emirates,IIQAF,
572884,Path 1 Kawader: Research Assistant - Environmental Data Analyst,Abu Dhabi - United Arab Emirates,New York University,
592655,Data Science Practitioner Analyst,Abu Dhabi - United Arab Emirates,Accenture,
594266,Data Analyst,Dubai - United Arab Emirates,Arthur Lawrence,
649376,Data Analyst - dnata Travel,United Arab Emirates,Emirates Group Careers,
657867,Data Entry Analyst (Remote),Sharjah - United Arab Emirates,Talent Rise,
682296,Data Analyst,"Doha, Qatar",jing hau qatar,
689742,AML Tuning & Data Analyst,Abu Dhabi - United Arab Emirates,Atribs Metscon,
740293,Energy Engineer Intern,Dubai - United Arab Emirates,Siemens Dubai,
741235,E-Merchandising & Data Analyst,Dubai - United Arab Emirates,L’Oréal,
808542,Data Analyst,Anywhere,Want More,
837795,Data Analyst,Dubai - United Arab Emirates,Work in USA,
837808,Data Analysis Intern,Dubai - United Arab Emirates,Pnrstatusirctc,
847806,Data Analyst,"Doha, Qatar",Client of Universal Staffing Services,
909636,Data Analyst - Real Estate,Dubai - United Arab Emirates,Phoree,
910390,Data Analyst Dubai UAE,Dubai - United Arab Emirates,Gulf Career Hunt,
914058,Data Analyst,"Doha, Qatar",Avanta Works,
956295,Data Analyst,"Doha, Qatar",Tanqeeb,
956596,Data Entry Analyst / Full-time (Remote),Ras al Khaimah - United Arab Emirates,Talent Rise,
986878,CRM Data Analyst,Abu Dhabi - United Arab Emirates,Black & Grey HR,
998977,Data Analyst Trainee - Customer Analytics Dubai,Dubai - United Arab Emirates,Chalhoub Group,
1005629,وظائف IT Specialist (Data Analyst) – Jeddah – الرياض,Riyadh Saudi Arabia,شركة جديدة,
1007951,Data Analyst,Abu Dhabi - United Arab Emirates,"Sundus Recruitment and Outsourcing Services, Abu Dhabi",
1014015,Data Analyst,Dubai - United Arab Emirates,Innovation Factory,
1050912,Data Security Monitoring Analyst,United Arab Emirates,Candidate Experience site,
1129954,Data Analyst – Women@Work,Abu Dhabi - United Arab Emirates,Women@Work,
1130874,Business Data Analyst,"Doha, Qatar",Tanqeeb,
1135159,Senior Social Scientist – Qatar – Doha – DOD TS/SCI,"Doha, Qatar",Tanqeeb,
1173249,Data Analyst,Qatar,Al Khinji Recruitment,
1215203,RCM Data Analyst | Mediclinic,Dubai - United Arab Emirates,Talentscoutarabia,
1218646,Data and Analytics Internship,Dubai - United Arab Emirates,IBM,
1222942,Data Analyst,"Doha, Qatar",Hamad Medical Corporation,
1247467,Finance & Procurement Data Analyst – Storylines UAE,Anywhere,CareerMatch,
1263103,"Senior Marketing Analyst, Data & Services Marketing",Dubai - United Arab Emirates,Mastercard,
1286601,Data Reporting Analyst,"Doha, Qatar",Brunel,
1288225,Associate Data Analyst - Logistics,Dubai - United Arab Emirates,Chalhoub Group,
1289147,RCM Data Analyst,Dubai - United Arab Emirates,Talentscoutarabia,
1291785,Data analytics team – Data Analyst,Riyadh Saudi Arabia,IQVIA LLC,
1295664,TRAINING DATA ANALYST,Dubai - United Arab Emirates,Trans Skills LLC,
1298620,DATA GOVERNANCE MANAGER,Saudi Arabia,Cognizant,
1302204,Data Analyst (m/w/d) 11.05.2023,Abu Dhabi - United Arab Emirates,KVV Kassel,
1351854,Full-time Data Entry Analyst (Remote),"Al Ruwais, Qatar",Workspaace,
1357844,Full-time Data Entry Analyst - Entry level (Remote),Al Ain - Abu Dhabi - United Arab Emirates,Workspaace,
1364225,Enterprise Intelligence Analyst,Riyadh Saudi Arabia,King Faisal Specialist Hospital and Research Centre,
1441349,Data Analyst / Operations Executive - Dubai,Dubai - United Arab Emirates,Onepointuae,
1444699,"Applied Scientist,",Dubai - United Arab Emirates,Amazon Dubai -,
1468581,Data Governance Analyst,Qatar,North Oil Company Qatar,
1512040,"Data Entry Analyst - Work From Home, $240 Daily",Anywhere,Flex Techconnect,
1589054,وظائف IT Specialist (Data Analyst) – Jeddah – وادي الدواسر,Wadi ad-Dawasir Saudi Arabia,شركات متنوعة,
1590904,GIS Analyst Qatar,Qatar,Unspecified,
1600814,Data Analyst - Tableau,"Doha, Qatar",Tanqeeb,
1677392,Data Analyst,Dibba Al-Hisn - Sharjah - United Arab Emirates,India Abroad,
1689898,Data Analyst (Power Bi),Sharjah - United Arab Emirates,SSC Egypt,
1725431,Data Analyst,Dubai - United Arab Emirates,NOVOMED,
1726407,Data Analyst,Dubai - United Arab Emirates,Eep,
1729956,Data and Analytics Manager,Dubai - United Arab Emirates,Pwc Middle East,
1733077,Data Architect,"Doha, Qatar",Brunel GmbH,
1767107,"Real Estate and Infrastructure Data Analyst, Global Sovereign...",Fujairah - United Arab Emirates,شركة,
1769188,"Government Health Informatics Data Analyst - Atlanta, Minneapolis...",United Arab Emirates,Marsh McLennan,
1775766,"Real Estate and Infrastructure Data Analyst, Global Sovereign...",Ras Al-Khaimah - Ras al Khaimah - United Arab Emirates,مركز,
1826158,Data Analyst(Intern),Dubai - United Arab Emirates,Accenture,
10771,Data Analyst / Data Scientist (Remote),Dubai - United Arab Emirates,nybl,
11785,Logistics Data Analyst | KSA | Trilogilogistics | Riyadh...,Saudi Arabia,Talent Pal,
37123,Associate Data Analyst - Logistics,Dubai - United Arab Emirates,Chalhoub Group,
38424,Pricing Analyst – Data Analytics Jobs,Dubai - United Arab Emirates,Al Futtaim Private,
46782,Data Analytics Manager,Dubai - United Arab Emirates,PwC,
51162,Junior Data Analyst,Dubai - United Arab Emirates,Edenred UAE,
52666,Data Analyst with TPA experience,Dubai - United Arab Emirates,Mulk Influx Human Resources & Training,
53314,Data Analyst,"Doha, Qatar",Hamad Medical Corporation,
63682,Data Analyst,Dubai - United Arab Emirates,Bearaby,
77767,Guru (External Contractor) - Data Analyst (Oman),Oman,Udacity,
96190,Data Analyst - Water Networks,Saudi Arabia,NEOM,
100874,Data Manager,"Doha, Qatar",Management Solutions International MSI Qatar,
111351,Data Analyst Jobs in Sharjah | Air Arabia Careers,Sharjah - United Arab Emirates,Air Arabia,
130738,Data and Quality Analyst,Qatar,Nasser Bin Khaled and Sons,
132599,Data Analyst,Saudi Arabia,HomeChoice Holdings Limited,
149593,Digital CRM Data Analyst,Riyadh Saudi Arabia,Trivers,
192151,Data Analyst,Umm Al Quwain - Umm Al Quawain - United Arab Emirates,Flyper,
251800,Data Analyst,Abu Dhabi - United Arab Emirates,Ubisoft,
289382,Data Analyst,Dubai - United Arab Emirates,ENTERTAINER FZ LLC,
308702,"Business Analyst, Data Analytics",Riyadh Saudi Arabia,Sutherland,
309801,Data Analyst,Riyadh Saudi Arabia,Ejada,
311385,Business Data Analyst,Dubai - United Arab Emirates,Discovered MENA,
330653,Data Analyst Intern,Dubai - United Arab Emirates,Baraka,
332099,Network Data Analyst,Dubai - United Arab Emirates,Ookla,
357417,Finance & Procurement Data Analyst,Dubai - United Arab Emirates,Storylines at Sea,
358641,PLANNING DATA ANALYST (Offshore Support & Production),"Doha, Qatar",قطر للطاقة,
359077,Senior Procurement PMO & Data Analytics Specialist,Riyadh Province Saudi Arabia,NEOM,
381053,"Senior Engineer, Geographical Information Systems",Abu Dhabi - United Arab Emirates,Abu Dhabi National Oil Company,
381549,Associate / Assistant Professor in Data Analytics,Ajman - United Arab Emirates,Ajman University,
382190,Weather Data Analyst,Dubai - United Arab Emirates,Energetech,
382441,HC Expertise  Data Analytics Specialist,Saudi Arabia,Khatib and Alami,
385829,Data Analyst,Riyadh Saudi Arabia,Emdad Al Khebrat,
410766,Data Analyst Manager,Dubai - United Arab Emirates,Binance,
417082,BI/Data Analyst Jobs in Abu Dhabi | Farah Experiences Jobs 2022,Abu Dhabi - United Arab Emirates,Farah Experiences,
418908,Master Data Analyst,Saudi Arabia,AECI Limited,
435920,Data Analyst,Dubai - United Arab Emirates,The Supreme Legislation Committee,
439741,Chalhoub Careers Dubai | Associate Data Analyst – Customer Job,Dubai - United Arab Emirates,Chalhoub Group,
439775,Logistics Data Analyst 1(Planning),Dubai - United Arab Emirates,Majid Al Futtaim,
465336,Reporting Engineer,United Arab Emirates,TASC Outsourcing,
489027,Data Analyst (Hybrid),United Arab Emirates,Hays Specialist Recruitment,
494692,Data Analyst,Abu Dhabi - United Arab Emirates,etihad,
495104,Creative Data Analyst Jobs in Dubai,Dubai - United Arab Emirates,TikTok,
543128,IT Resource- Big Data Analyst/Developer,Dubai - United Arab Emirates,Apex Employment Services,
592568,Data Analyst,Sharjah - United Arab Emirates,Woopel,
593996,"Data Analyst, gt.school (Remote) - $30,000/year USD",Anywhere,Crossover,
612747,Drivers Health Data Analyst,Dubai - United Arab Emirates,Trans Skills LLC,
639892,Entry-level Data Entry Analyst (Remote),Anywhere,Dusk Til Dawn Inc,
680699,Analyst (Visualization Specialist),Anywhere,Binance.US,
727901,Data Analyst Jobs in Dubai,Dubai - United Arab Emirates,Al Futtaim,
730966,Data Entry Analyst - Full-time (Remote),Anywhere,Small Biz CFO Services LLC,
731779,Financial Data Analyst,Dubai - United Arab Emirates,Almed Retail,
736059,Full-time Data Entry Analyst (Remote),Anywhere,First Recruit,
797395,Data Analyst/Senior Data Analyst,Dubai - United Arab Emirates,Wego Pte Ltd,
867866,Data Analyst Jobs In Sharjah,Sharjah - United Arab Emirates,Thales,
892871,Data Analyst - Commercial,Dubai - United Arab Emirates,Chalhoub Group,
897260,Data Analyst - (Job Number: CREQ165206),Dubai - United Arab Emirates,Virtusa,
955563,Livestream Business Data Analyst Jobs in Dubai,Dubai - United Arab Emirates,TikTok,
967843,Data Analyst,Abu Dhabi - United Arab Emirates,"Sundus Recruitment and Outsourcing Services, Abu Dhabi",
1000996,Data Analyst,Dubai - United Arab Emirates,Majid Al Futtaim Group,
1023418,Data Analytics (Analyst),Abu Dhabi - United Arab Emirates,Five Continents Technical & Industrial Services Est.,
1036773,Data Analyst Jobs in Dubai UAE 2023,Dubai - United Arab Emirates,Subsea 7,
1052782,Data Analyst | Light Production Control Center,"Doha, Qatar",Qatar Airways,
1083798,"Junior Data Analyst, Motor Claims",Dubai - United Arab Emirates,Sukoon Insurance,
1084343,Associate Manager- Data Analytics Jobs in Dubai,Dubai - United Arab Emirates,Majid Al Futtaim,
1123564,"Data Analyst @ Siemens Mobility - Riyadh, Saudi Arabia",Riyadh Saudi Arabia,Siemens Mobility,
1131452,Data Analyst Jobs In Dubai UAE 2023,Dubai - United Arab Emirates,Thales Group,
1158738,Lead Data Analyst,United Arab Emirates,SGP Technology,
1159761,Data Analyst,Dubai - United Arab Emirates,SGP Technology,
1171541,RD&A Senior Scientist Jobs in Dubai | Kerry Careers,Dubai - United Arab Emirates,Kerry,
1220225,Data Analyst Jobs In Dubai United Arab Emirates 2023,Dubai - United Arab Emirates,Al Rostamani Group,
1227453,User Interface Designer – Data Visualization,Abu Dhabi - United Arab Emirates,Michael Page,
1227671,"Data Analyst, UDrive Jobs In Dubai",Dubai - United Arab Emirates,CareerMatch,
1250071,Product Data Analyst,Dubai - United Arab Emirates,OSN,
1250292,Data Analyst Intern - UAE National only,Dubai - United Arab Emirates,Thales,
1329839,B2B Data  and  Analytics Director 000001  5002970HO,Saudi Arabia,stc,
1333639,Digital Analyst,Dubai - United Arab Emirates,Acquisit,
1340292,Applied Scientist - Research,Abu Dhabi - United Arab Emirates,Core42,
1342074,"HR Data Analyst in Riyadh, BWS KSA Full time | Balich Wonder...",Riyadh Saudi Arabia,Balich Worldwide Shows Srl,
1374677,Data Analyst,Dubai - United Arab Emirates,Clearstate Pte. Ltd,
1386202,Data Entry Analyst - Full-time (Remote),Anywhere,GR TRANSPORT EXPRESS INC,
1418828,Data and Statistical Analyst/Researcher,Dubai - United Arab Emirates,KCORP,
1451983,DLP Analyst,Abu Dhabi - United Arab Emirates,BigData Technology Solutions,
1452855,Data Analyst,Dubai - United Arab Emirates,Chalhoub Groups,
1461526,Entry-level Data Entry Analyst (Remote),Anywhere,Talen Group LLC,
1463762,Scientific Data Analyst Jobs In Dubai 2022,Dubai - United Arab Emirates,Axios International,
1469185,CRM Data Analyst intern,Dubai - United Arab Emirates,CHANEL,
1540529,Reporting and Data Analysis Manager,Abu Dhabi - United Arab Emirates,NYU Abu Dhabi,
1545088,Data Analytics Manager,Dubai - United Arab Emirates,PwC Middle East,
1547171,Data Analyst,Dubai - United Arab Emirates,Bricks Technologies Systems,
1551131,Data Analyst Jobs In Dubai,Dubai - United Arab Emirates,CFI Dubai,
1581681,Data Analyst,United Arab Emirates,PPOAR,
1582469,Data Analyst,Dubai - United Arab Emirates,Creative Zone,
1597087,Data Analyst - RTC-1 Employment Services,Dubai - United Arab Emirates,Talent Pal,
1710388,Full-time Data Entry Analyst (Remote),Anywhere,GR TRANSPORT EXPRESS INC,
1766881,Data Analyst,Anywhere,Ciente,
1775994,Data Analyst,Abu Dhabi - United Arab Emirates,Ubisoft,
1817472,PETROLEUM DATA ANALYST,"Doha, Qatar",قطر للطاقة,
1817950,School Data Analyst,Dubai - United Arab Emirates,The Islamic School for training and education,
1818152,Data Analyst,Saudi Arabia,Salt Recruitment,
24411,Data Analyst - Mace,Saudi Arabia,Talent Pal,
31581,Threat Intelligence Analyst,Riyadh Saudi Arabia,Mobily Home,
64884,Data Analyst,Dubai - United Arab Emirates,Confidential,
65988,Build your Data Analytics Portfolio,Dubai - United Arab Emirates,Qureos,
97326,Pricing Analyst – Data Analytics Jobs | Al Futtaim,Dubai - United Arab Emirates,Al Futtaim Private,
97753,Finance & Procurement Data Analyst,Dubai - United Arab Emirates,Storylines,
178628,Research Analyst - Public Sector,Abu Dhabi - United Arab Emirates,Qureos,
225210,"Data Analyst, ROSEN Group - Powered By Qureos",Abu Dhabi - United Arab Emirates,Qureos,
227137,Head - Data Analytics,Dubai - United Arab Emirates,Shamal Holding,
259862,"Data Analyst, Majid Al Futtaim - Powered By Qureos",Sharjah - United Arab Emirates,Qureos,
259947,Data Analyst (with Power BI experience),Dubai - United Arab Emirates,ITFAQ,
261229,Data Analyst Intern,Abu Dhabi - United Arab Emirates,CareerMatch,
265130,Data Analyst Jobs in Dubai,Dubai - United Arab Emirates,DP World,
274682,Lead Data Analyst,"Doha, Qatar",Tanqeeb,
307009,"Master Data Analyst, Raqmiyat",Dubai - United Arab Emirates,CareerMatch,
374619,Scientific Data Analyst,Abu Dhabi - United Arab Emirates,NYU Abu Dhabi,
429445,Data Analyst,Dibba Al-Hisn - Sharjah - United Arab Emirates,Work standard,
463361,Data Analyst Jobs In Dubai UAE 2023 | Thales Group,Dubai - United Arab Emirates,Thales Group,
468547,Junior Data Analyst,United Arab Emirates,DHL Supply Chain,
470762,Data Analyst BIM - Parsons,Saudi Arabia,Talent Pal,
478581,"Data Analyst - Commercial, Chalhoub Group - Powered By Qureos",Dubai - United Arab Emirates,Qureos,
483695,Data Analyst (Visualization),Dubai - United Arab Emirates,Binance.US,
690950,"Creative Data Analyst (CST), TikTok - Powered By Qureos",Abu Dhabi - United Arab Emirates,Qureos,
821363,Digital Analyst Jobs in Dubai,Dubai - United Arab Emirates,The Emirates Group,
824381,Data Analyst,Abu Dhabi - United Arab Emirates,Jing Hau,
825540,Geodata Scientist,Riyadh Saudi Arabia,Systematica S.r.l.,
826094,Engineering Data Analyst (Digital Twin),Riyadh Saudi Arabia,KBR Inc.,
842471,HR Data Analyst,Riyadh Saudi Arabia,TONOMUS,
893464,Data Analyst,Dubai - United Arab Emirates,Almosafer,
953833,ERP Data Migration Analyst,Qatar,Starlink ME,
958522,Data Analyst,Dubai - United Arab Emirates,Abroad Work,
985339,Data Analyst Bootcamp and Project Work (remote -part time) @ Moyyn...,Anywhere,Moyyn,
1045137,Data Analytics Manager,Riyadh Saudi Arabia,RP International,
1050617,Digital Data Analyst (Entry Level) - Remote,Riyadh Saudi Arabia,HAL Knowledge Solutions,
1074649,Digital Data Analyst Jobs In Dubai | Sunny Vibe Gaming,Dubai - United Arab Emirates,Sunny Vibe Gaming,
1163714,Data Analyst,Dubai - United Arab Emirates,Avanta Works,
1239424,Scientific Data Analyst - Arabian Center For Climate And...,United Arab Emirates,New York University Abu Dhabi,
1361914,Network Data Analyst,United Arab Emirates,"Ookla, LLC",
1362690,Pricing Executive – Data Analytics Jobs,Dubai - United Arab Emirates,Al Futtaim,
1369527,Statistical Analyst Jobs in UAE,Sharjah - United Arab Emirates,Sharjah University,
1470793,"Supply Chain, Data Analyst, VHR Recruitment",Abu Dhabi - United Arab Emirates,CareerMatch,
1579695,Market Intelligence Analyst,"Doha, Qatar",Qatar Gas,
1594140,Data Analyst Jobs In Dubai | Majid Al Futtaim Recruitment 2022,Dubai - United Arab Emirates,Talentscoutarabia,
1705107,Logistics Data Analyst,Dubai - United Arab Emirates,Al Futtaim Group,
8214,Data Analyst II,Dubai - United Arab Emirates,Careem,
48515,Data Architect - Urgent Role,"Doha, Qatar",Brunel Gmbh,
68016,Master Data Analyst  Fmcg Background,Dubai - United Arab Emirates,Bin Shabib Group,
72782,Marketing Data Analyst,Riyadh Saudi Arabia,ITP Media Group Riyadh,
78406,Manager - Data Analyst,Dubai - United Arab Emirates,Zenith logo,
185804,Data Analyst,Riyadh Saudi Arabia,Work standard,
198783,Data Analyst,Dubai - United Arab Emirates,Majid Al Futtaim,
369522,Hollard Vacancies 2023 - Data Analytics,Saudi Arabia,Hollard Insurance,
417330,Database Marketing Analyst,Riyadh Saudi Arabia,ITP Media Group Riyadh,
456433,Data Analyst,Ajman - United Arab Emirates,Ecojob,
494226,Analyst Data Science I5,Al Khobar Saudi Arabia,Talent Pal,
495361,Data Analyst,Dubai - United Arab Emirates,Sweetgard Holdings,
587533,Data Analyst Jobs in Sharjah | Air Arabia,Sharjah - United Arab Emirates,Air Arabia,
646944,Data Analyst,Dubai - United Arab Emirates,IIQAFGROUP,
695780,Data Analyst - Supply Chain Management,Riyadh Saudi Arabia,Skill Farm,
712396,Full-time Data Entry Analyst (Remote),Ajman - United Arab Emirates,Dav Con Inc,
860261,Data Analyst,Ajman - United Arab Emirates,PPOAR,
962982,Analytics & Insight-Consumer Sales,Dubai - United Arab Emirates,Etisalat Dubai,
986852,Data Analyst,Riyadh Saudi Arabia,Abroad Work,
1023125,"officer, master data",Riyadh Saudi Arabia,alfanar Group,
1216473,Data Analyst,Abu Dhabi - United Arab Emirates,Tazweed Employment Services,
1280797,KERING Finance Data Analyst-D&A,Dubai - United Arab Emirates,Kering,
1283831,Data Analyst,"Doha, Qatar",Abroad Work,
1328021,Data Architect,Anywhere,Benta Arabia,
1338781,Data Entry Analyst,"Doha, Qatar",Public Consul,
1346396,Data Analyst,"Doha, Qatar",Jing Hau,
1358865,Data Analyst,Saudi Arabia,AECOM,
1415502,Data Analyst,Riyadh Saudi Arabia,India Abroad,
1544640,Data Analyst Trilogy Remote Jobs in Abu Dhabi,Abu Dhabi - United Arab Emirates,Crossover,
1546802,Data Analyst,Riyadh Saudi Arabia,Workato,
1611881,Data Analyst,"Doha, Qatar",Avanta Works,
1611923,Data Analyst,Riyadh Saudi Arabia,Woopel,
1665508,Data Analyst,Riyadh Saudi Arabia,PPOAR,
1672859,Data Analyst,Abu Dhabi - United Arab Emirates,Flyper,
1688035,Data Analyst,"Doha, Qatar",Work standard,
1802388,Data Analyst,United Arab Emirates,Work standard,
15848,Health Data Integration Manager,Saudi Arabia,NEOM,
32546,Associate Analytics Manager,Dubai - United Arab Emirates,Kitopi,
34993,Digital Reporting Analyst,"Doha, Qatar",FP7 McCann,
49940,Data Analyst,Saudi Arabia,SNC-Lavalin Fayez Engineering,
65346,Performance Reporting Analyst,Riyadh Saudi Arabia,NICE ONE | نايس ون,
65806,Data Analyst,"Doha, Qatar",Ecojob,
69145,Lead Data Analyst,Dubai - United Arab Emirates,Almosafer,
70274,Data Science NLP Analyst,United Arab Emirates,Turing,
127413,Financial Data Analyst,Dubai - United Arab Emirates,ReasonLabs,
169582,Data Analyst,Jeddah Saudi Arabia,Peroptyx,
172618,Junior Data Analyst,Dubai - United Arab Emirates,Edenred UAE,
177074,Data Analyst,Dubai - United Arab Emirates,Brecks Group,
192087,Data Analyst Manager,Dubai - United Arab Emirates,Binance,
193066,Data Processing Analyst,Dubai - United Arab Emirates,Expo Universe,
195327,Data Analyst,Jeddah Saudi Arabia,Avon BeautyArabia,
200132,Data Analyst,United Arab Emirates,Majid Al Futtaim,
241467,Business Data Analyst,Riyadh Saudi Arabia,Devoteam,
243550,Data Analyst,Dubai - United Arab Emirates,United International Private School,
293177,Data Analyst,Riyadh Saudi Arabia,India Abroad,
298810,Business Data Analyst,Riyadh Saudi Arabia,PROVEN,
341012,Data Analytics Lead,Riyadh Saudi Arabia,IQVIA,
359098,Data Analyst,United Arab Emirates,Woopel,
394857,Research Analyst Intern,Dubai - United Arab Emirates,Binance Dubai -,
415280,Data Analyst,Dubai - United Arab Emirates,ConFlip,
417470,Data Analyst,United Arab Emirates,Apparel Group,
421375,Data Manager,Abu Dhabi - United Arab Emirates,World Star Manpower Supply Services,
448625,Custom Analytics Consultant,Saudi Arabia,Ernst & Young Global Limited EY,
450876,Network Data Analyst,Dubai - United Arab Emirates,Ookla,
452349,Data Analytical Integration Manager,Dubai - United Arab Emirates,manpower middle east,
509706,Data Analyst,Dubai - United Arab Emirates,Black Pearl,
549812,Data Analyst,"Doha, Qatar",Al Jazeera Academy,
579349,Data Analyst,Dubai - United Arab Emirates,JobLeader,
582101,Data Analyst,United Arab Emirates,Fine Hygienic Holding,
583893,Manufacturing Data Analyst,Saudi Arabia,Saudia Dairy & Foodstuff Company (SADAFCO),
585316,Officer Data Analytics,"Doha, Qatar",beBee S QA,
658151,Emarat Careers | Data Analyst,Dubai - United Arab Emirates,Emarat – Emirates General Petroleum Corporation,
698388,Data Analyst - Saudi Arabia,Riyadh Saudi Arabia,confidential,
704973,Business Data Analyst,Qatar,Rayyan Water Company,
742238,Data Analyst,Oman,Conections One,
781408,Data Analyst - remote job,Riyadh Saudi Arabia,Peroptyx,
790970,Data Analyst,Abu Dhabi - United Arab Emirates,Black Pearl Consult,
852906,Manager Health System Analytics,Saudi Arabia,NEOM,
855395,Data Analyst,Riyadh Saudi Arabia,JobCenter,
888218,Data and Analytics Manager,Dubai - United Arab Emirates,Dentsu Aegis Network Ltd.,
892010,Business Analyst/Data Analyst,Dubai - United Arab Emirates,Capgemini,
896594,Scrum Master for Data,Dubai - United Arab Emirates,Techcarrot Dubai -,
901001,Associate Data Analyst,Dubai - United Arab Emirates,Chalhoub Group,
902721,Data Analyst,Saudi Arabia,Savvy Games Studios,
929064,Data Analyst,Dubai - United Arab Emirates,Al Pine project management sarvices,
965555,Senior Vendor Performance and Data Analyst,Dubai - United Arab Emirates,Chubb,
1018411,Principal – Information Systems Audit and Data Analytics,Dubai - United Arab Emirates,Emirates,
1022630,Data Analyst,Dubai - United Arab Emirates,Emirates Group,
1097103,Data Analyst,Dubai - United Arab Emirates,Al ZAHID NAZD MARINE & CARGO CO.,
1107257,Analyst & Reporting Specialist,Dubai - United Arab Emirates,Porsche Middle East,
1139668,Staffing & Mobility Data Analyst,Dubai - United Arab Emirates,SYSTRA,
1147146,Retail Marketing Data Analyst Jobs | Samsung Careers Dubai,Dubai - United Arab Emirates,Samsung,
1184907,UAE Data Ecology Analyst,Abu Dhabi - United Arab Emirates,Dendra Systems,
1191090,Data Analyst,Riyadh Saudi Arabia,Work standard,
1198823,Data Analyst and Power BI,Dubai - United Arab Emirates,Sotheby's International Realty,
